"","estacao_cetesb","poluente","data","concentracao"
"1034","Pinheiros","CO",2019-10-31,0.433333333333333
"1035","Pinheiros","CO",2019-11-01,0.325
"1036","Pinheiros","CO",2019-11-02,0.470833333333333
"1037","Pinheiros","CO",2019-11-03,0.5375
"1038","Pinheiros","CO",2019-11-04,0.575
"1039","Pinheiros","CO",2019-11-05,0.541666666666667
"1040","Pinheiros","CO",2019-11-06,0.3125
"1041","Pinheiros","CO",2019-11-07,0.416666666666667
"1042","Pinheiros","CO",2019-11-08,0.468181818181818
"1043","Pinheiros","CO",2019-11-09,0.366666666666667
"1044","Pinheiros","CO",2019-11-10,0.519047619047619
"1045","Pinheiros","CO",2019-11-11,0.35
"1046","Pinheiros","CO",2019-11-12,0.208333333333333
"1047","Pinheiros","CO",2019-11-13,0.379166666666667
"1048","Pinheiros","CO",2019-11-14,0.645833333333333
"1049","Pinheiros","CO",2019-11-15,0.375
"1050","Pinheiros","CO",2019-11-16,0.270833333333333
"1051","Pinheiros","CO",2019-11-17,0.191666666666667
"1052","Pinheiros","CO",2019-11-18,0.25
"1053","Pinheiros","CO",2019-11-19,0.3125
"1054","Pinheiros","CO",2019-11-20,0.275
"1055","Pinheiros","CO",2019-11-21,0.433333333333333
"1056","Pinheiros","CO",2019-11-22,0.69047619047619
"1057","Pinheiros","CO",2019-11-23,0.333333333333333
"1058","Pinheiros","CO",2019-11-24,0.166666666666667
"1059","Pinheiros","CO",2019-11-25,0.240909090909091
"1060","Pinheiros","CO",2019-11-26,0.277777777777778
"1061","Pinheiros","CO",2019-11-27,0.685714285714286
"1062","Pinheiros","CO",2019-11-28,0.370833333333333
"1063","Pinheiros","CO",2019-11-29,0.329166666666667
"1064","Pinheiros","CO",2019-11-30,0.495833333333333
"1065","Pinheiros","CO",2019-12-01,0.3625
"1066","Pinheiros","CO",2019-12-02,0.241666666666667
"1067","Pinheiros","CO",2019-12-03,0.266666666666667
"1068","Pinheiros","CO",2019-12-04,0.65
"1069","Pinheiros","CO",2019-12-05,0.791666666666667
"1070","Pinheiros","CO",2019-12-06,0.4375
"1071","Pinheiros","CO",2019-12-07,0.316666666666667
"1072","Pinheiros","CO",2019-12-08,0.3625
"1073","Pinheiros","CO",2019-12-09,0.545833333333333
"1074","Pinheiros","CO",2019-12-10,0.920833333333333
"1075","Pinheiros","CO",2019-12-11,0.943478260869565
"1076","Pinheiros","CO",2019-12-12,0.852631578947368
"1077","Pinheiros","CO",2019-12-13,0.581818181818182
"1078","Pinheiros","CO",2019-12-14,0.408333333333333
"1079","Pinheiros","CO",2019-12-15,0.479166666666667
"1080","Pinheiros","CO",2019-12-16,0.641666666666667
"1081","Pinheiros","CO",2019-12-17,0.483333333333333
"1082","Pinheiros","CO",2019-12-18,0.5
"1083","Pinheiros","CO",2019-12-19,0.345833333333333
"1084","Pinheiros","CO",2019-12-20,0.34
"1085","Pinheiros","CO",2019-12-21,0.4
"1086","Pinheiros","CO",2019-12-22,0.320833333333333
"1087","Pinheiros","CO",2019-12-23,0.483333333333333
"1088","Pinheiros","CO",2019-12-24,0.254166666666667
"1089","Pinheiros","CO",2019-12-25,0.279166666666667
"1090","Pinheiros","CO",2019-12-26,0.3125
"1091","Pinheiros","CO",2019-12-27,0.270833333333333
"1092","Pinheiros","CO",2019-12-28,0.278260869565217
"1093","Pinheiros","CO",2019-12-29,0.270833333333333
"1094","Pinheiros","CO",2019-12-30,0.258333333333333
"1095","Pinheiros","CO",2019-12-31,0.291666666666667
"1096","Pinheiros","CO",2020-01-01,0.4125
"1097","Pinheiros","CO",2020-01-02,0.433333333333333
"1098","Pinheiros","CO",2020-01-03,0.266666666666667
"1099","Pinheiros","CO",2020-01-04,0.295833333333333
"1100","Pinheiros","CO",2020-01-05,0.341666666666667
"1101","Pinheiros","CO",2020-01-06,0.466666666666667
"1102","Pinheiros","CO",2020-01-07,0.466666666666667
"1103","Pinheiros","CO",2020-01-08,0.517391304347826
"1104","Pinheiros","CO",2020-01-09,0.55
"1105","Pinheiros","CO",2020-01-10,0.630434782608696
"1106","Pinheiros","CO",2020-01-11,0.558333333333333
"1107","Pinheiros","CO",2020-01-12,0.420833333333333
"1108","Pinheiros","CO",2020-01-13,0.291666666666667
"1109","Pinheiros","CO",2020-01-14,0.335294117647059
"1110","Pinheiros","CO",2020-01-15,0.704545454545455
"1111","Pinheiros","CO",2020-01-16,0.81304347826087
"1112","Pinheiros","CO",2020-01-17,0.295833333333333
"1113","Pinheiros","CO",2020-01-18,0.283333333333333
"1114","Pinheiros","CO",2020-01-19,0.320833333333333
"1115","Pinheiros","CO",2020-01-20,0.3375
"1116","Pinheiros","CO",2020-01-21,0.2625
"1117","Pinheiros","CO",2020-01-22,0.276190476190476
"1118","Pinheiros","CO",2020-01-23,0.434782608695652
"1119","Pinheiros","CO",2020-01-24,0.428571428571429
"1120","Pinheiros","CO",2020-01-25,0.493333333333333
"1121","Pinheiros","CO",2020-01-26,0.633333333333333
"1122","Pinheiros","CO",2020-01-27,0.678260869565217
"1123","Pinheiros","CO",2020-01-28,0.670833333333333
"1124","Pinheiros","CO",2020-01-29,0.504166666666667
"1125","Pinheiros","CO",2020-01-30,0.491666666666667
"1126","Pinheiros","CO",2020-01-31,0.504166666666667
"1127","Pinheiros","CO",2020-02-01,0.589473684210526
"1128","Pinheiros","CO",2020-02-02,0.491666666666667
"1129","Pinheiros","CO",2020-02-03,0.479166666666667
"1130","Pinheiros","CO",2020-02-04,0.441666666666667
"1131","Pinheiros","CO",2020-02-05,0.508333333333333
"1132","Pinheiros","CO",2020-02-06,0.629166666666667
"1133","Pinheiros","CO",2020-02-07,0.579166666666667
"1134","Pinheiros","CO",2020-02-08,0.560869565217391
"1135","Pinheiros","CO",2020-02-09,0.55
"1136","Pinheiros","CO",2020-02-10,0.395454545454545
"1137","Pinheiros","CO",2020-02-11,0.254166666666667
"1138","Pinheiros","CO",2020-02-12,0.258333333333333
"1139","Pinheiros","CO",2020-02-13,0.295833333333333
"1140","Pinheiros","CO",2020-02-14,0.35
"1141","Pinheiros","CO",2020-02-15,0.4125
"1142","Pinheiros","CO",2020-02-16,0.629166666666667
"1143","Pinheiros","CO",2020-02-17,0.604166666666667
"1144","Pinheiros","CO",2020-02-18,0.591304347826087
"1145","Pinheiros","CO",2020-02-19,0.768181818181818
"1146","Pinheiros","CO",2020-02-20,0.826315789473684
"1147","Pinheiros","CO",2020-02-21,0.5125
"1148","Pinheiros","CO",2020-02-22,0.308333333333333
"1149","Pinheiros","CO",2020-02-23,0.233333333333333
"1150","Pinheiros","CO",2020-02-24,0.354166666666667
"1151","Pinheiros","CO",2020-02-25,0.3875
"1152","Pinheiros","CO",2020-02-26,0.520833333333333
"1153","Pinheiros","CO",2020-02-27,0.239130434782609
"1154","Pinheiros","CO",2020-02-28,0.279166666666667
"1155","Pinheiros","CO",2020-02-29,0.354545454545455
"1156","Pinheiros","CO",2020-03-01,0.18695652173913
"1157","Pinheiros","CO",2020-03-02,0.275
"1158","Pinheiros","CO",2020-03-03,0.304166666666667
"1159","Pinheiros","CO",2020-03-04,0.2875
"1160","Pinheiros","CO",2020-03-05,0.283333333333333
"1161","Pinheiros","CO",2020-03-06,0.241666666666667
"1162","Pinheiros","CO",2020-03-07,0.233333333333333
"1163","Pinheiros","CO",2020-03-08,0.321739130434783
"1164","Pinheiros","CO",2020-03-09,0.408333333333333
"1165","Pinheiros","CO",2020-03-10,0.370833333333333
"1166","Pinheiros","CO",2020-03-11,0.3625
"1167","Pinheiros","CO",2020-03-12,0.3625
"1168","Pinheiros","CO",2020-03-13,0.45
"1169","Pinheiros","CO",2020-03-14,0.3375
"1170","Pinheiros","CO",2020-03-15,0.391304347826087
"1171","Pinheiros","CO",2020-03-16,0.5375
"1172","Pinheiros","CO",2020-03-17,0.445833333333333
"1173","Pinheiros","CO",2020-03-18,0.4125
"1174","Pinheiros","CO",2020-03-19,0.679166666666667
"1175","Pinheiros","CO",2020-03-20,0.4
"1176","Pinheiros","CO",2020-03-21,0.2125
"1177","Pinheiros","CO",2020-03-22,0.175
"1178","Pinheiros","CO",2020-03-23,0.183333333333333
"1179","Pinheiros","CO",2020-03-24,0.195833333333333
"1180","Pinheiros","CO",2020-03-25,0.2125
"1181","Pinheiros","CO",2020-03-26,0.2125
"1182","Pinheiros","CO",2020-03-27,0.204166666666667
"1183","Pinheiros","CO",2020-03-28,0.291666666666667
"1184","Pinheiros","CO",2020-03-29,0.341666666666667
"1185","Pinheiros","CO",2020-03-30,0.329166666666667
"1186","Pinheiros","CO",2020-03-31,0.325
"1187","Pinheiros","CO",2020-04-01,0.266666666666667
"1188","Pinheiros","CO",2020-04-02,0.408333333333333
"1189","Pinheiros","CO",2020-04-03,0.329166666666667
"1190","Pinheiros","CO",2020-04-04,0.175
"1191","Pinheiros","CO",2020-04-05,0.233333333333333
"1192","Pinheiros","CO",2020-04-06,0.395833333333333
"1193","Pinheiros","CO",2020-04-07,0.295833333333333
"1194","Pinheiros","CO",2020-04-08,0.195833333333333
"1195","Pinheiros","CO",2020-04-09,0.1625
"1196","Pinheiros","CO",2020-04-10,0.183333333333333
"1197","Pinheiros","CO",2020-04-11,0.1375
"1198","Pinheiros","CO",2020-04-12,0.1625
"1199","Pinheiros","CO",2020-04-13,0.291666666666667
"1200","Pinheiros","CO",2020-04-14,0.395833333333333
"1201","Pinheiros","CO",2020-04-15,0.425
"1202","Pinheiros","CO",2020-04-16,0.5125
"1203","Pinheiros","CO",2020-04-17,0.229166666666667
"1204","Pinheiros","CO",2020-04-18,0.2
"1205","Pinheiros","CO",2020-04-19,0.191666666666667
"1206","Pinheiros","CO",2020-04-20,0.245833333333333
"1207","Pinheiros","CO",2020-04-21,0.254166666666667
"1208","Pinheiros","CO",2020-04-22,0.3125
"1209","Pinheiros","CO",2020-04-23,0.245833333333333
"1210","Pinheiros","CO",2020-04-24,0.270833333333333
"1211","Pinheiros","CO",2020-04-25,0.4125
"1212","Pinheiros","CO",2020-04-26,0.604166666666667
"1213","Pinheiros","CO",2020-04-27,0.195833333333333
"1214","Pinheiros","CO",2020-04-28,0.270833333333333
"1215","Pinheiros","CO",2020-04-29,0.620833333333333
"1216","Pinheiros","CO",2020-04-30,0.854166666666667
"1217","Pinheiros","CO",2020-05-01,0.6625
"1218","Pinheiros","CO",2020-05-02,0.5875
"1219","Pinheiros","CO",2020-05-03,0.166666666666667
"1220","Pinheiros","CO",2020-05-04,0.408333333333333
"1221","Pinheiros","CO",2020-05-05,0.554166666666667
"1222","Pinheiros","CO",2020-05-06,0.5375
"1223","Pinheiros","CO",2020-05-07,0.182352941176471
"1224","Pinheiros","CO",2020-05-08,0.236842105263158
"1225","Pinheiros","CO",2020-05-09,0.358333333333333
"1226","Pinheiros","CO",2020-05-10,0.366666666666667
"1227","Pinheiros","CO",2020-05-11,0.658333333333333
"1228","Pinheiros","CO",2020-05-12,0.804166666666667
"1229","Pinheiros","CO",2020-05-13,0.654166666666667
"1230","Pinheiros","CO",2020-05-14,0.391666666666667
"1231","Pinheiros","CO",2020-05-15,0.216666666666667
"1232","Pinheiros","CO",2020-05-16,0.295833333333333
"1233","Pinheiros","CO",2020-05-17,0.525
"1234","Pinheiros","CO",2020-05-18,0.5625
"1235","Pinheiros","CO",2020-05-19,0.266666666666667
"1236","Pinheiros","CO",2020-05-20,0.320833333333333
"1237","Pinheiros","CO",2020-05-21,0.654166666666667
"1238","Pinheiros","CO",2020-05-22,0.6125
"1239","Pinheiros","CO",2020-05-23,0.295833333333333
"1240","Pinheiros","CO",2020-05-24,0.254166666666667
"1241","Pinheiros","CO",2020-05-25,0.2
"1242","Pinheiros","CO",2020-05-26,0.4375
"1243","Pinheiros","CO",2020-05-27,0.383333333333333
"1244","Pinheiros","CO",2020-05-28,0.279166666666667
"1245","Pinheiros","CO",2020-05-29,0.808333333333333
"1246","Pinheiros","CO",2020-05-30,1.33333333333333
"1247","Pinheiros","CO",2020-05-31,1.1125
